W7_id1,W7_id2,W7_id3,W7_id4,W7_ind1,W7_team,W7_posit,W701_01,W701_02,W702_01,W702_02,W703_01,W703_02,W704,W705_01,W705_02,W706_01,W706_02,W706_03,W706_04,W706_05,W706_06,W706_07,W706_08,W707,W708_01,W708_02,W708_03,W708_04,W708_05,W708_06,W708_07,W708_08,W708_09,W708_10,W708_11,W708_12,W708_13,W708_14,W708_15,W709_01,W709_02,W709_03,W709_04,W709_05,W709_06,W709_07,W709_08,W710_01,W710_02,W710_03,W710_04,W710_05,W710_06,W710_07,W710_08,W710_09,W710_10,W710_11,W710_12,W710_13,W710_14,W711,W712_01,W712_02,W712_03,W712_04,W712_05,W712_06,W713_01,W713_02,W713_03,W713_04,W713_05,W713_06,W713_07,W713_08,W713_09,W713_10,W713_11,W713_12,W713_13,W713_14,W713_15,W713_16,W713_17,W713_18,W713_19,W713_20,W713_21,W713_22,W713_23,W713_24,W714_01,W714_02,W714_03,W714_04,W714_05,W714_06,W714_07,W714_08,W715,W716,W717_01,W717_02,W718,W719_01,W719_02,W719_03,W719_04,W719_05,W719_06,W719_07,W720,W721,W722,W723_01,W723_02,W723_03,W723_04,W723_05,W723_06,W724_01,W724_02,W724_03,W724_04,W724_05,W724_06,W724_07,W724_08,W725_01,W725_02,W725_03,W725_04,W726_01,W726_02,W726_03,W726_04,W726_05,W726_06,W727_01,W727_02,W727_03,W727_04,W727_05,W727_06,W727_07,W727_08,W727_09,W727_10,W727_11,W727_12,W728_01,W728_02,W728_03,W728_04,W729_01,W729_02,W729_03,W729_04,W729_05,W729_06,W729_07,W730_01,W730_02,W730_03,W730_04,W731_01,W731_02,W731_03,W731_04,W731_05,W731_06,W732,W733,W734,W735_01,W735_02,W736_01,W736_02,W7_sex,W7_birthy,W7_birthm,W7_marr,W7_edu,W7_affil,C7_IND1,C7_KSIC1,C7_KSIC2,C7_KSIC3,C7_SCALE,C7_TYPE,C7C01_07_04,C7C01_07_08,C7C01_07_12,C7C01_07_16,C7C01_07_20,C7C01_07_24,C7C01_07_28,C7C01_07_32,C7C02_01_05,C7C02_01_06,C7C02_01_07,C7C02_01_08
1318,0,101,2,1,1,3,2016,11,2016,11,1,1,103,2016,11,4,5,4,4,5,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,2,,2,,2,,2,,2,,8,3,4,3,5,4,4,3,3,2,,2,,1,4,1,4,1,4,2,,2,,1,4,2,,2,,2,,2,,2,,2,,2,,1,,,,1,15,1110,13,2016,2,3,4,3,2,4,,,,,,,,,,,,,,,4,5,4,3,4,5,3,4,4,4,4,4,5,5,4,4,4,3,4,5,4,5,3,3,5,3,3,3,3,4,2,3,2,,,,,,,,,,,1,2,2,40,12,,250,1,91,11,1,6,3,1,C,29,292,1,1,3,21,0,0,0,0,0,82,9431,106,20,86
1318,0,102,0,1,1,1,2001,6,2014,1,1,5,101,2009,5,5,4,4,4,5,4,4,4,4,3,2,4,4,4,3,4,3,4,4,3,3,4,4,4,4,3,3,3,3,,,,1,4,1,4,2,,2,,2,,2,,2,,5,4,4,4,4,4,4,4,4,2,,2,,1,4,1,4,1,4,2,,1,3,1,1,1,3,2,,2,,1,2,2,,2,,2,,3,,,,1,15,1110,13,2006,2,3,4,2,3,1,5,5,4,4,4,4,,,,,,,,,5,5,5,5,5,4,4,4,4,5,5,5,4,4,4,4,5,3,3,4,5,4,5,4,4,5,2,4,4,4,1,2,4,,,,,,,,,,,1,,2,40,10,5100,,1,71,10,2,6,3,1,C,29,292,1,1,3,21,0,0,0,0,0,82,9431,106,20,86
1318,0,102,1,1,1,3,2015,7,2017,1,1,2,101,2015,7,4,4,4,3,4,4,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,,2,,2,,2,,2,,2,,3,3,4,3,4,4,3,3,3,2,,2,,2,,1,3,1,2,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,4,,,,2,,,,,,,,2,3,4,,,,,,,,,,,,,,,4,4,4,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,3,4,4,4,4,3,4,4,4,3,3,4,2,3,4,,,,,,,,,,,1,2,1,40,10,3100,,1,87,2,1,7,3,1,C,29,292,1,1,3,21,0,0,0,0,0,82,9431,106,20,86
1318,0,201,0,1,1,1,2012,2,2014,1,3,4,202,2012,2,4,4,4,4,3,4,4,3,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,3,,,,1,3,1,3,2,,2,,2,,2,,2,,5,3,3,3,3,2,3,3,3,2,,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,,,,1,20,6040,13,2005,2,3,4,2,2,2,4,4,3,4,4,4,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,4,3,4,4,3,3,3,3,2,,,,,,,,,,,1,,2,40,4,4450,,1,78,5,2,6,2,1,C,29,292,1,1,3,21,0,0,0,0,0,82,9431,106,20,86
1318,0,201,1,1,1,3,2014,6,2014,6,1,1,202,2014,6,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,1,3,2,,2,,2,,2,,2,,2,,5,4,4,3,4,4,4,3,2,2,,2,,1,2,1,2,1,3,2,,2,,2,,1,3,2,,2,,2,,2,,2,,2,,3,,,,2,,,,,,,,2,2,2,,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,2,3,3,3,3,2,3,3,3,3,,,,,,,,,,,1,2,1,40,4,3100,,1,86,9,2,6,3,1,C,29,292,1,1,3,21,0,0,0,0,0,82,9431,106,20,86
1318,0,311,0,1,1,1,2014,12,2016,1,4,5,301,2017,9,4,3,4,3,3,4,3,4,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,1,3,1,3,2,,2,,2,,2,,2,,2,2,2,2,3,4,3,3,3,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,,,,2,,,,,,,,3,3,2,5,5,5,4,3,4,,,,,,,,,4,4,4,3,4,3,3,3,3,4,4,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,2,4,2,4,4,,,,,,,,,,,1,,2,40,2,5000,,1,77,2,2,6,3,1,C,29,292,1,1,3,21,0,0,0,0,0,82,9431,106,20,86
1318,0,311,1,1,1,3,2014,2,2014,2,4,4,301,2014,2,3,2,2,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,2,,2,,2,,2,,2,,11,3,4,3,2,2,4,3,3,2,,2,,2,,2,,1,3,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,3,,,,2,,,,,,,,2,3,1,,,,,,,,,,,,,,,3,2,4,1,4,4,3,4,2,2,1,2,2,3,2,4,5,2,2,5,2,4,4,2,4,2,4,4,2,5,5,5,4,,,,,,,,,,,1,2,2,40,15,3400,,1,76,1,2,5,2,1,C,29,292,1,1,3,21,0,0,0,0,0,82,9431,106,20,86
1318,0,311,2,1,1,3,2016,9,2016,9,5,5,301,2016,9,4,4,4,4,4,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,4,2,,2,,2,,2,,2,,6,4,5,3,4,4,4,3,4,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,3,,,,1,2,2051,30,2014,3,3,4,3,3,1,,,,,,,,,,,,,,,5,5,5,5,4,4,3,4,4,4,4,4,4,3,3,4,5,4,3,4,5,5,4,3,4,4,4,4,3,4,2,4,4,,,,,,,,,,,1,2,2,40,8,,400,1,74,6,2,7,3,1,C,29,292,1,1,3,21,0,0,0,0,0,82,9431,106,20,86
1318,1,401,0,1,1,1,2011,6,2013,7,4,5,401,2012,1,3,4,2,3,3,3,2,4,2,4,4,3,3,3,3,3,3,4,4,4,4,3,4,5,4,4,4,3,4,,,,1,2,1,3,2,,2,,2,,2,,1,2,3,2,2,3,3,3,3,3,2,2,,2,,2,,1,2,2,,2,,1,3,2,,2,,1,3,2,,2,,2,,2,,2,,1,,,,1,15,11020,19,1998,2,1,3,2,3,1,5,5,3,4,4,4,,,,,,,,,4,4,3,2,3,3,2,3,3,3,4,2,3,3,2,2,4,4,3,4,4,4,3,3,3,3,3,4,3,4,3,4,4,,,,,,,,,,,1,,2,40,14,5000,,1,73,11,2,6,3,1,C,29,292,1,1,3,21,0,0,0,0,0,82,9431,106,20,86
1318,1,401,1,1,1,3,2016,1,2017,1,3,4,401,2017,8,4,3,3,4,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,2,,2,,2,,2,,1,3,2,4,4,3,3,3,2,2,3,2,,2,,2,,1,2,1,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,3,,,,1,9,1050,15,2016,2,3,4,2,2,2,,,,,,,,,,,,,,,2,4,3,4,4,2,3,3,2,2,4,3,3,2,3,4,3,2,2,3,3,3,3,2,3,3,2,4,4,4,3,4,4,,,,,,,,,,,1,2,2,40,10,,290,1,69,1,2,6,3,1,C,29,292,1,1,3,21,0,0,0,0,0,82,9431,106,20,86
1319,0,321,0,3,1,1,2005,3,2015,1,1,6,302,2012,1,3,2,3,2,4,3,3,3,3,3,3,3,4,3,3,3,3,3,,4,3,3,3,3,3,3,,3,,,,3,2,,2,,2,,2,,2,,2,,2,,1,3,2,2,4,4,4,2,2,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,1,,,,2,,,,,,,,2,2,1,4,3,3,3,4,3,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,3,3,3,3,4,3,3,4,3,3,3,2,3,3,4,4,,,,,,,,,,,1,,2,40,8,4800,,2,80,4,1,6,2,3,M,72,721,1,3,0,0,0,0,0,0,0,0,3163,0,0,0
1320,1,201,0,1,1,1,1997,10,2011,1,1,6,202,1997,10,4,4,3,4,3,4,3,4,2,3,3,4,3,4,3,3,3,4,3,3,3,3,3,3,4,3,4,3,4,,,,1,2,1,3,2,,2,,2,,2,,2,,3,3,3,3,3,3,3,3,3,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,3,,,,2,,,,,,,,2,3,1,4,4,4,5,4,4,,,,,,,,,4,4,4,4,4,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,3,4,4,3,3,3,2,3,,,,,,,,,,,1,,2,40,8,5700,,1,71,12,2,6,3,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1320,1,201,1,1,1,3,2012,8,2012,8,1,1,202,2012,8,4,4,3,4,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,2,,2,,2,,2,,2,,4,4,3,2,3,4,4,3,3,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,3,,,,2,,,,,,,,2,3,1,,,,,,,,,,,,,,,4,3,4,3,4,4,3,4,4,3,4,4,3,4,4,3,4,4,4,3,4,4,4,3,4,3,4,3,3,4,4,3,2,,,,,,,,,,,1,2,2,40,8,3500,,1,84,7,1,6,6,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1320,1,201,2,1,1,3,2013,9,2013,9,1,1,202,2013,9,3,3,4,4,3,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,2,,2,,2,,2,,2,,2,3,3,3,4,3,3,3,3,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,3,,,,2,,,,,,,,2,2,1,,,,,,,,,,,,,,,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,3,3,3,3,3,3,4,3,,,,,,,,,,,1,2,2,40,8,3200,,1,85,9,1,6,2,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1320,1,201,3,1,1,3,2011,11,2016,11,1,2,202,2011,11,3,4,4,4,2,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,2,,2,,2,,2,,2,,3,3,3,3,4,3,3,3,3,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,2,,3,,,,2,,,,,,,,2,3,1,,,,,,,,,,,,,,,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,4,4,3,3,3,4,4,3,3,3,2,3,,,,,,,,,,,1,2,2,40,8,3500,,1,85,7,2,6,1,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1320,1,201,4,1,1,3,2008,11,2016,1,1,3,202,2008,11,3,3,4,4,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,2,,2,,2,,2,,2,,3,3,4,3,3,3,3,3,3,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,3,,,,2,,,,,,,,2,2,1,,,,,,,,,,,,,,,3,3,4,4,3,4,4,4,3,3,4,4,4,4,4,4,4,3,3,4,4,4,4,3,4,3,4,4,3,3,3,3,3,,,,,,,,,,,1,2,2,40,8,3200,,2,83,5,2,5,1,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1320,1,201,5,1,1,3,2015,8,2015,8,1,1,202,2015,8,4,5,4,5,4,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,2,,2,,2,,2,,2,,4,4,5,3,3,4,4,3,3,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,3,,,,2,,,,,,,,2,3,1,,,,,,,,,,,,,,,4,5,4,4,4,3,4,4,5,4,4,4,4,3,4,4,4,5,4,4,4,4,4,3,3,3,4,4,3,3,4,2,2,,,,,,,,,,,1,2,2,40,8,3200,,1,87,8,1,6,6,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1320,1,201,6,1,1,3,2010,10,2015,1,1,3,301,2010,10,4,5,4,4,5,4,5,4,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,2,,2,,2,,2,,2,,4,4,4,3,4,4,4,3,3,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,3,,,,2,,,,,,,,2,3,1,,,,,,,,,,,,,,,5,4,4,5,4,4,5,5,4,4,4,4,4,4,5,5,5,5,4,4,4,5,4,3,5,3,4,4,3,4,4,3,3,,,,,,,,,,,1,2,2,40,10,3800,,1,83,3,2,6,2,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1320,1,201,7,1,1,3,2012,8,2014,8,1,2,202,2012,8,5,4,4,4,5,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,2,,2,,2,,2,,2,,4,4,4,3,4,4,4,3,3,2,,2,,2,,2,,2,,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,3,,,,2,,,,,,,,2,3,1,,,,,,,,,,,,,,,4,4,4,5,4,4,5,5,4,4,5,4,4,4,4,5,5,4,4,4,4,4,4,3,4,3,4,5,4,4,4,3,3,,,,,,,,,,,1,2,2,40,8,3200,,1,83,8,2,6,1,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1320,1,201,8,1,1,3,2002,3,2014,1,1,3,202,2002,3,4,3,3,3,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,2,2,,2,,2,,2,,2,,4,3,2,2,3,3,3,3,4,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,3,,,,2,,,,,,,,2,3,1,,,,,,,,,,,,,,,3,4,4,3,2,2,3,3,3,4,4,3,3,3,4,4,4,4,3,3,4,4,3,3,4,3,4,3,3,3,3,4,3,,,,,,,,,,,1,2,2,40,8,3200,,2,83,6,1,5,1,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1320,1,321,0,1,1,1,1996,6,2008,1,1,6,302,1997,4,4,3,4,3,4,3,4,4,2,3,3,2,4,4,3,2,3,3,4,3,3,2,4,3,3,4,3,3,4,,,,1,2,1,2,2,,2,,2,,2,,2,,4,3,3,2,3,3,4,2,2,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,3,,,,2,,,,,,,,2,3,1,4,3,4,3,4,4,,,,,,,,,4,5,3,3,3,3,4,4,3,4,4,3,3,3,4,4,4,4,4,3,3,4,4,2,3,3,4,3,2,3,3,2,3,,,,,,,,,,,1,,2,40,9,5900,,1,67,6,2,6,1,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1320,1,321,1,1,1,3,2015,6,2015,6,1,1,302,2015,6,4,4,4,4,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,2,2,,2,,2,,2,,2,,4,4,4,3,3,3,3,3,3,2,,2,,2,,2,,2,,2,,1,4,2,,2,,2,,2,,2,,2,,2,,2,,3,,,,2,,,,,,,,2,3,1,,,,,,,,,,,,,,,4,5,5,5,3,4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,4,4,2,3,3,3,3,,,,,,,,,,,1,2,2,40,8,3200,,1,92,9,1,5,5,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1320,1,401,0,1,1,1,2011,8,2015,11,3,5,403,2011,8,4,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,4,4,3,3,3,,,,1,3,1,2,2,,2,,2,,2,,2,,4,3,4,2,3,3,3,3,3,2,,2,,2,,2,,2,,2,,1,2,2,,1,2,1,2,2,,2,,2,,2,,2,,4,,,,2,,,,,,,,4,2,1,3,3,3,3,3,3,,,,,,,,,4,4,4,4,2,3,4,3,3,4,4,4,4,3,3,3,3,3,4,4,4,4,4,3,3,4,4,3,3,3,3,3,3,,,,,,,,,,,1,,1,40,10,6400,,1,71,2,2,2,,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1320,1,401,1,1,1,3,2011,9,2016,9,1,2,403,2011,9,3,4,3,3,3,3,4,3,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,2,,2,,2,,2,,2,,4,4,4,2,3,4,3,4,4,2,,2,,2,,2,,2,,2,,1,3,2,,1,2,1,2,2,,2,,2,,2,,2,,4,,,,2,,,,,,,,4,2,1,,,,,,,,,,,,,,,4,3,3,4,2,3,4,3,2,2,4,4,4,5,3,3,3,4,4,5,4,3,4,3,4,4,2,3,3,4,3,3,3,,,,,,,,,,,1,2,2,40,10,3850,,1,78,11,2,3,,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1320,1,401,2,1,1,3,2012,1,2012,1,1,1,403,2012,1,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,2,,2,,2,,2,,2,,4,4,3,2,3,3,3,4,4,2,,2,,2,,2,,2,,2,,1,3,2,,1,2,1,2,2,,2,,2,,2,,2,,4,,,,2,,,,,,,,4,2,1,,,,,,,,,,,,,,,4,2,3,3,2,3,3,3,2,2,4,4,4,4,3,3,4,4,4,4,4,3,4,3,4,4,3,4,4,3,3,3,3,,,,,,,,,,,1,2,2,40,10,4350,,1,88,6,1,5,3,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1320,1,401,3,1,1,3,2014,10,2014,10,1,1,403,2014,10,4,3,3,3,4,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,2,,2,,2,,2,,2,,4,5,4,3,4,4,4,4,4,2,,2,,2,,2,,2,,2,,1,3,2,,1,3,1,3,2,,2,,2,,2,,2,,4,,,,2,,,,,,,,4,2,1,,,,,,,,,,,,,,,4,3,3,3,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,5,5,4,3,4,4,3,5,4,3,3,4,4,,,,,,,,,,,1,2,2,40,10,3800,,1,90,9,1,3,,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1320,1,401,4,1,1,3,2014,3,2014,3,1,1,403,2014,3,4,3,2,2,3,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,,2,,2,,2,,2,,4,3,3,2,3,4,3,3,3,2,,2,,2,,2,,2,,2,,1,3,2,,1,3,1,3,2,,2,,2,,2,,2,,4,,,,2,,,,,,,,4,2,1,,,,,,,,,,,,,,,4,3,3,2,1,2,3,3,2,3,4,3,3,3,3,4,4,4,3,3,4,4,4,3,3,4,3,4,4,3,3,4,3,,,,,,,,,,,1,2,2,40,1,3800,,1,90,6,1,5,3,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1320,2,311,0,1,1,1,2007,4,2015,1,3,5,301,2007,4,5,4,4,4,5,4,4,4,2,4,4,3,3,3,3,3,4,4,4,3,3,3,4,4,4,3,4,5,4,,,,1,3,1,3,2,,2,,2,,2,,2,,4,4,4,3,4,3,4,3,3,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,3,,,,2,,,,,,,,2,3,1,5,4,4,4,4,4,,,,,,,,,4,4,4,5,4,4,5,5,4,4,4,4,4,4,4,5,5,4,4,4,4,5,4,3,4,3,4,4,3,4,3,3,3,,,,,,,,,,,1,,2,40,8,4500,,1,80,3,2,5,4,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1320,2,311,1,1,1,3,2007,9,2015,1,1,4,301,2007,9,4,4,3,4,4,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,2,,2,,2,,2,,2,,4,4,3,3,4,4,3,3,3,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,3,,,,2,,,,,,,,2,3,1,,,,,,,,,,,,,,,4,4,3,4,4,4,4,3,3,4,4,4,3,3,4,3,4,4,4,3,4,4,4,2,4,3,4,3,3,4,3,2,2,,,,,,,,,,,1,2,2,40,10,4450,,1,77,7,2,6,2,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1320,2,331,0,1,1,1,2002,7,2011,1,1,5,303,2002,7,5,4,4,4,5,4,5,4,2,3,4,4,4,4,3,3,3,4,4,3,3,3,4,4,4,4,4,5,4,,,,1,3,1,3,2,,2,,2,,2,,2,,4,4,4,4,3,3,4,3,4,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,3,,,,2,,,,,,,,2,3,1,5,4,4,4,4,5,,,,,,,,,4,4,4,5,5,4,4,5,4,5,4,4,4,4,5,5,4,4,4,4,4,5,4,3,4,3,4,4,3,4,3,3,3,,,,,,,,,,,1,,2,40,8,5000,,1,75,3,2,6,2,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1320,2,331,1,1,1,3,2013,5,2013,5,1,1,303,2013,5,4,3,4,4,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,2,,2,,2,,2,,2,,4,4,3,4,3,4,3,3,3,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,3,,,,2,,,,,,,,2,3,1,,,,,,,,,,,,,,,4,3,4,4,4,4,3,4,3,4,4,4,4,3,3,4,3,4,4,4,3,4,4,2,3,3,4,3,4,3,3,2,2,,,,,,,,,,,1,2,2,40,10,3200,,2,86,9,2,6,4,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1320,2,331,2,1,1,3,2014,7,2014,7,1,1,303,2014,7,3,4,4,3,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,2,,2,,2,,2,,2,,4,4,4,3,4,3,3,2,3,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,3,,,,2,,,,,,,,2,3,1,,,,,,,,,,,,,,,4,4,3,3,3,4,4,4,3,4,4,3,4,3,4,4,4,4,3,4,4,4,4,3,3,3,4,4,3,3,3,2,3,,,,,,,,,,,1,2,2,40,2,3200,,1,85,4,2,6,2,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1320,2,331,3,1,1,3,2015,6,2015,6,1,1,303,2015,6,4,4,3,3,3,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,4,2,,2,,2,,2,,2,,4,4,3,3,4,3,3,3,2,2,,2,,2,,2,,2,,2,,1,3,2,,2,,2,,2,,2,,2,,2,,2,,3,,,,2,,,,,,,,2,3,1,,,,,,,,,,,,,,,3,4,3,4,3,3,4,4,3,4,3,3,4,3,4,4,3,4,4,4,3,3,3,4,3,3,3,4,4,3,4,3,3,,,,,,,,,,,1,2,2,40,10,3200,,1,89,10,1,6,2,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1320,2,331,4,1,1,3,2015,6,2015,6,1,1,303,2015,6,3,3,4,3,3,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,1,3,1,2,2,,2,,2,,2,,2,,4,3,3,2,3,3,3,3,2,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,3,,,,2,,,,,,,,2,3,1,,,,,,,,,,,,,,,3,4,4,3,3,2,3,3,3,4,4,4,3,3,4,4,4,3,4,4,4,3,3,3,3,3,4,3,2,3,3,4,3,,,,,,,,,,,1,2,2,40,10,3200,,1,87,10,1,5,2,1,C,20,204,1,1,0,1,0,0,0,0,0,0,20983,1,0,1
1321,0,321,0,1,1,1,2008,3,2012,3,2,4,302,2012,3,3,3,4,3,3,3,4,4,3,3,3,3,4,2,3,3,2,4,3,3,4,2,3,4,2,3,3,3,3,,,,1,3,2,,1,2,1,2,2,,2,,2,,3,1,1,4,4,4,3,2,3,2,,2,,1,1,2,,1,1,1,2,1,2,2,,1,1,2,,2,,2,,2,,2,,2,,1,,,,2,,,,,,,,2,2,3,4,4,3,3,4,4,,,,,,,,,3,2,4,3,3,3,3,3,3,2,3,2,2,3,3,3,4,4,4,3,3,3,4,3,4,4,4,4,3,3,2,4,4,,,,,,,,,,,1,,2,40,2,4500,,1,80,12,2,6,1,1,C,10,107,1,3,3,0,13,0,0,0,0,0,5213,16,0,16
1321,0,321,1,1,1,3,2002,12,2008,12,1,4,303,2017,3,4,3,4,3,3,2,4,4,,,,,,,,,,,,,,,,,,,,,,,,,2,,2,,1,1,2,,2,,2,,2,,1,3,4,2,2,1,2,4,3,2,,2,,1,1,2,,2,,2,,1,2,2,,2,,2,,2,,2,,2,,2,,2,,1,,,,2,,,,,,,,1,2,4,,,,,,,,,,,,,,,2,2,2,2,3,3,3,4,3,2,3,2,3,3,4,3,4,2,2,4,3,3,4,4,4,4,2,4,2,3,3,2,4,,,,,,,,,,,1,2,2,40,2,3700,,2,75,8,2,4,,1,C,10,107,1,3,3,0,13,0,0,0,0,0,5213,16,0,16
1321,1,351,0,1,1,1,2002,9,2015,12,1,6,308,2017,6,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,2,4,3,3,2,2,2,2,2,2,2,3,2,,,,1,3,1,3,1,3,1,3,2,,2,,1,3,4,3,3,3,4,3,3,3,3,2,,2,,2,,2,,2,,2,,1,2,2,,2,,2,,2,,1,2,2,,2,,2,,3,,,,2,,,,,,,,4,1,2,5,4,3,4,4,4,,,,,,,,,3,3,3,3,4,4,3,4,3,3,3,2,2,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,3,3,3,3,,,,,,,,,,,1,,2,40,1,6576,,2,75,7,2,4,,1,C,10,107,1,3,3,0,13,0,0,0,0,0,5213,16,0,16
