TrainHour,PeopleAvg,SatisAvg,W725_01,W725_02,W725_03,W725_04,W728_01,W728_02,W728_03,W728_04,C7_SCALE,W7_sex,W7_birthy,W7_birthm,W7_marr,W7_edu,W7_affil
28,3.25,3.75,3,3,4,3,4,4,4,3,4,2,88,1,2,6,2
28,4,4,4,4,4,4,4,4,4,4,4,2,84,12,2,7,6
28,3.75,4,4,3,4,4,4,3,5,4,4,1,89,9,1,6,2
28,4,3.5,4,4,4,4,4,3,4,3,4,1,77,7,2,6,1
28,2,2.5,2,2,2,2,2,3,3,2,4,2,89,2,2,6,2
28,3.75,3.25,4,3,4,4,3,3,4,3,4,2,90,9,1,6,1
28,3.25,4,4,4,3,2,4,3,5,4,4,2,91,1,1,6,1
28,3.5,4,4,3,3,4,4,3,5,4,4,2,90,3,1,6,2
28,3,4,3,3,3,3,4,4,4,4,4,2,88,9,1,6,2
28,3.75,4,4,4,4,3,4,4,4,4,4,2,64,3,2,6,1
28,4,3.75,4,4,4,4,4,3,4,4,4,1,88,7,1,6,2
28,4.25,4,5,4,5,3,4,3,5,4,4,1,87,5,1,6,2
39,3.5,4,3,3,4,4,4,4,4,4,3,1,79,5,2,6,2
39,2.25,3.75,2,3,2,2,4,4,4,3,3,2,93,7,1,6,2
39,3,4,4,2,3,3,4,4,4,4,3,1,85,1,2,6,2
39,3,4.5,3,3,3,3,4,5,5,4,3,1,84,5,1,6,1
